Calendar_Date,Algorithmic_Forecast_Value,Lower_Risk_Bound,Upper_Risk_Bound,Underlying_Macro_Trend,Actual_Market_Value
2024-06-28,59646.45581068545,53526.75899738143,66362.79285506967,62413.06337637048,60320.13671875
2024-06-29,59658.58978275517,53484.45282160409,66142.14287079808,62408.81409425416,60887.37890625
2024-06-30,59802.490750549936,53124.977174079926,66426.51972397215,62404.56481213781,62678.29296875
2024-07-01,60093.65151900216,54066.65139871654,66559.14182738835,62400.315530021486,62851.98046875
2024-07-02,60149.092368522615,53416.34525193391,66362.44642090172,62396.06624790514,62029.015625
2024-07-03,60528.52178537865,54096.230506742846,66811.35594917406,62391.816965788814,60173.921875
2024-07-04,60456.08773109876,54595.46955097866,67618.33033737354,62387.56768367247,56977.703125
2024-07-05,60620.47274915167,54236.332376770726,67284.27510930142,62383.31840155614,56662.375
2024-07-06,60801.67788767825,54146.34858234528,67002.44625322318,62379.069119439795,58303.5390625
2024-07-07,61090.81403160003,54535.44744084675,67134.09053191758,62374.81983732347,55849.109375
2024-07-08,61501.64915683275,54909.85163940559,68001.22590203676,62370.57055520713,56705.09765625
2024-07-09,61650.037957863184,55155.881003303984,68352.38840856697,62366.3212730908,58009.2265625
2024-07-10,62095.10045146514,55795.89090676176,68555.23932629658,62362.07199097446,57742.49609375
2024-07-11,62060.9762378676,55198.835224100156,68729.56963452022,62357.82270885812,57344.9140625
2024-07-12,62236.90771832273,55953.65782966011,68903.35251903353,62353.57342674179,57899.46484375
2024-07-13,62403.99766366167,55732.99574914123,69379.08801190523,62349.32414462545,59231.953125
2024-07-14,62654.9605464309,56305.43048122259,69010.8860449009,62345.074862509115,60787.79296875
2024-07-15,63005.61734862517,57013.25607515286,69303.8620133121,62340.825580392775,64870.15234375
2024-07-16,63074.2618412287,56552.43048303418,68936.81864709058,62336.57629827644,65097.1484375
2024-07-17,63422.76678439744,57006.26294537228,69322.63514380115,62332.3270161601,64118.79296875
2024-07-18,63278.25882367338,57099.22667804886,69586.6027401184,62328.07773404377,63974.06640625
2024-07-19,63333.11766264909,57235.27933279938,70001.6690937934,62323.82845192743,66710.15625
2024-07-20,63371.64730968498,56752.94905164086,69343.0936279037,62319.579169811106,67163.6484375
2024-07-21,63489.74126622896,56478.33888079878,70291.23370118273,62315.32988769476,68154.5234375
2024-07-22,63706.293804627254,57180.91978140839,70217.95448018625,62311.08060557842,67585.25
2024-07-23,63642.48769096393,57331.51871696742,70029.1686398508,62306.831336672265,65927.671875
2024-07-24,63862.82892425977,57889.31719817251,70694.31424936024,62302.582067766125,65372.1328125
2024-07-25,63596.75936695559,57093.41404607933,69778.20778421343,62298.33279885997,65777.2265625
2024-07-26,63538.60440450663,56993.388218192726,69857.72567154357,62294.08352995383,67912.0625
2024-07-27,63474.204860450714,56817.61788140682,69551.68079043915,62289.83426104768,67813.3359375
2024-07-28,63500.55601805165,56733.82357777721,69766.12104461557,62285.584992141536,68255.8671875
2024-07-29,63637.20649862677,57456.69696993628,70093.69488148027,62281.33572323539,66819.9140625
2024-07-30,63505.54752984257,56998.726418008206,69477.57286530003,62277.08645432925,66201.015625
2024-07-31,63669.863016124255,57078.29838612141,70320.53714802135,62272.83718542309,64619.25
2024-08-01,63358.97052022666,56984.89655352753,69698.39681849486,62268.587916516946,65357.5
2024-08-02,63266.20940303394,57019.8803729528,70150.982261436,62264.338647610806,61415.06640625
2024-08-03,63176.12390113715,56821.350776254156,69972.82986101863,62260.08937870465,60680.09375
2024-08-04,63184.16230946587,56918.75507537769,69849.01499505331,62255.84010979851,58116.9765625
2024-08-05,63308.14305696127,56804.24296088523,70116.83258964878,62251.59084089236,53991.45703125
2024-08-06,63167.616040290624,56751.61094485056,69370.84667689259,62247.34157198622,56034.31640625
2024-08-07,63324.987318555286,56992.13807661885,69871.01834288763,62243.09230308007,55027.4609375
2024-08-08,63007.234897374416,56495.40181508048,69404.33944026924,62238.84303417392,61710.13671875
2024-08-09,62905.96946890933,55985.481297275095,69476.96396344595,62234.593765267775,60880.11328125
2024-08-10,62804.18557880797,56072.82749712856,69100.26488563369,62230.344496361635,60945.8125
2024-08-11,62796.022220462604,55948.31542021024,69300.97632615578,62226.09522745548,58719.484375
2024-08-12,62898.28168490179,56872.72296888458,69255.0094711361,62221.84595854934,59354.515625
2024-08-13,62729.833338497934,55996.45127808651,69176.85802292291,62217.596689643186,60609.56640625
2024-08-14,62852.76905716909,56659.8069887474,68903.62420094377,62213.347420737045,58737.26953125
2024-08-15,62494.13703192485,56059.826490966276,69160.00428392709,62209.0981518309,57560.09765625
2024-08-16,62346.007191321485,55710.0602067466,68747.052681764,62204.84888292475,58894.10546875
2024-08-17,62192.21350312244,55231.1394586015,68904.80923240872,62200.5996140186,59478.97265625
2024-08-18,62128.09236697425,55940.56367283153,69077.26828525982,62196.350345112456,58483.96484375
2024-08-19,62171.96655297654,55290.16680187627,68753.0088004669,62192.10107620631,59493.453125
2024-08-20,61944.50238275672,55007.25311192002,68540.2959995846,62187.85180730016,59012.79296875
2024-08-21,62009.808274628565,55405.199672243616,68297.34132692173,62183.60253839402,61175.19140625
2024-08-22,61597.10308864095,55409.68472867006,68458.77381225688,62179.35326948787,60381.9140625
2024-08-23,61400.709515581315,54714.63295562369,67937.07081433901,62175.10400058173,64094.35546875
2024-08-24,61206.7199893144,55430.015356500895,67357.64540756796,62170.85473167557,64178.9921875
2024-08-25,61112.65670397942,54854.30147863257,67594.53482548105,62166.60546276943,64333.54296875
2024-08-26,61138.877642768915,54519.714858820764,67422.98253353527,62162.356193863285,62880.66015625
2024-08-27,60907.85877504514,54458.284846036404,67196.28033379251,62158.10692495714,59504.1328125
2024-08-28,60985.22293788442,54574.238926503385,67594.62079210061,62153.85765605099,59027.625
2024-08-29,60601.34609393801,54114.218368992944,66866.10180855099,62149.60838714485,59388.1796875
2024-08-30,60451.29825844544,54059.93420322921,66822.51017931127,62145.359118238695,59119.4765625
2024-08-31,60321.46835305364,53733.45643428905,66861.19407285511,62141.109849332555,58969.8984375
2024-09-01,60309.19602027259,53599.10124040588,66640.05227230937,62136.86058042641,57325.48828125
2024-09-02,60434.16338542757,53912.84700591947,66631.99050971135,62132.61131152026,59112.48046875
2024-09-03,60317.67759547882,54126.679988992575,66943.55957273427,62128.36204261411,57431.0234375
2024-09-04,60523.71489232319,54016.214135740076,66907.6946351245,62124.11277370796,57971.5390625
2024-09-05,60280.556712015954,53459.09825655645,66569.03089521866,62119.86350480182,56160.48828125
2024-09-06,60280.77446238141,53709.32325189444,66871.83332100227,62115.61423589567,53948.75390625
2024-09-07,60307.91117152689,53846.371760397,66788.6841518496,62111.364966989524,54139.6875
2024-09-08,60456.18157893413,53827.977734814085,67087.5549279227,62107.11569808338,54841.56640625
2024-09-09,60741.94183642787,55069.10916535754,67259.97867300655,62102.86642917724,57019.53515625
2024-09-10,60783.057521974835,54271.80426196249,67256.42117473164,62098.61716027108,57648.7109375
2024-09-11,61140.03835040836,54729.37424293421,67618.51297712991,62094.36789136494,57343.171875
2024-09-12,61037.767519454625,54222.47909046483,67134.83478957471,62090.11862245878,58127.01171875
2024-09-13,61499.110132531365,55127.425521097524,67751.67233575229,62419.39980189506,60571.30078125
2024-09-14,61971.093960383965,55743.26319383726,68474.39491810114,62748.680981331345,60005.12109375
2024-09-15,62545.28595679557,55889.42183208347,68407.45417008184,63077.96216076763,59182.8359375
2024-09-16,63235.80869872633,57153.161202566276,69969.35733650242,63407.24334020386,58192.5078125
2024-09-17,63658.77538256225,57328.272284475126,70215.49736211334,63736.5245196402,60308.5390625
2024-09-18,64373.47926878641,58148.39326850571,70912.14982161217,64065.80569907643,61649.6796875
2024-09-19,64604.1638010718,58440.22671518297,71395.0588991769,64395.08687851277,62940.45703125
2024-09-20,65040.1260639753,58436.96201227623,71740.73773000904,64724.368057949054,63192.9765625
2024-09-21,65462.49817909915,59570.31848152897,72215.3500552748,65053.64923738534,63394.83984375
2024-09-22,65964.02512218288,59934.636333181836,72478.92302952388,65382.930416821626,63648.7109375
2024-09-23,66560.587636653,60414.610587847324,72947.62317643841,65712.21159625791,63329.80078125
2024-09-24,66870.59712952164,60831.653649308544,73214.76211085737,66041.49277569419,64301.96875
2024-09-25,67456.1298497071,60717.967720713576,73744.4237561901,66370.77395513053,63143.14453125
2024-09-26,67544.627973621,60830.79235323425,73989.471829745,66700.05513456676,65181.01953125
2024-09-27,67828.92206351708,61171.609289882224,74309.72002903432,67029.3363140031,65790.6640625
2024-09-28,68093.9216535746,62051.83446498491,75110.4700115883,67358.61749343933,65887.6484375
2024-09-29,68436.29489576697,61762.15879892913,75144.6178253605,67687.89867287567,65635.3046875
2024-09-30,68875.88861717816,62274.44945101851,75435.06592754419,68017.17985231189,63329.5
2024-10-01,69035.01850236714,62664.58863354462,75736.36982504415,68346.46103174819,60837.0078125
2024-10-02,69479.49960040704,63353.02682489796,75450.03262325985,68675.74221118446,60632.78515625
2024-10-03,69440.24767071454,63024.52701393147,76215.57636111896,69005.02339062076,60759.40234375
2024-10-04,69613.20862976549,63148.321618361486,76110.9217623202,69334.3045700571,62067.4765625
2024-10-05,69785.96547749075,63743.23530259802,76317.59164568924,69663.58574949332,62089.94921875
2024-10-06,70057.34601092717,63245.377936964505,76453.08076331839,69992.86692892967,62818.953125
2024-10-07,70448.78473507639,63895.65891064141,77099.16184280366,70322.14810836589,62236.66015625
2024-10-08,70583.57036566891,64351.12098231166,76601.88418828731,70651.42928780222,62131.96875
2024-10-09,71027.85037761432,64693.04721834573,77731.91531818682,70980.71046723846,60582.1015625
2024-10-10,71012.22390295182,64822.057334265,77088.21670477839,71309.9916466748,60274.5
2024-10-11,71231.68054105433,65079.4217901373,77403.72768617925,71639.27282611109,62445.08984375
2024-10-12,71472.2342607841,64952.377551913385,77827.69676736217,71968.55400554737,63193.0234375
2024-10-13,71830.57500690871,65136.224561998446,78165.95422696022,72297.83518498365,62851.375
2024-10-14,72325.49024690452,66148.38801962655,78482.21916773228,72627.11636441994,66046.125
2024-10-15,72577.18623185088,66161.5909104213,78811.42239080557,72956.39754385622,67041.109375
2024-10-16,73148.37840133421,66779.73899829245,79564.06520008913,73285.67872329245,67612.71875
2024-10-17,73265.9798652027,67109.59496041782,79269.3510074684,73614.95990272879,67399.8359375
2024-10-18,73621.14287287126,67423.93290743526,80681.42872949985,73944.24108216507,68418.7890625
2024-10-19,73995.99959085774,67803.22753954308,80285.61042512559,74273.52226160136,68362.734375
2024-10-20,74483.42181516519,68361.55228190844,80942.28818510842,74602.80344103764,69001.703125
2024-10-21,75098.54882647125,68823.0165231791,81831.53808417705,74932.08462047394,67367.8515625
2024-10-22,75458.21017667021,68770.55021455641,81501.72150809871,75261.36579991021,67361.40625
2024-10-23,76122.10997934203,69712.99767908642,82316.72941155934,75590.6469793465,66432.1953125
2024-10-24,76314.59898853439,70019.69952420506,82553.75606511126,75919.92815878279,68161.0546875
2024-10-25,76724.78701262621,70055.53860751775,83245.85842651899,76249.20933821912,66642.4140625
2024-10-26,77133.33997212003,70600.78741704447,83422.44535666176,76578.49051765536,67014.6953125
2024-10-27,77632.27962608609,71416.27338423056,83977.36743707828,76907.7716970917,67929.296875
2024-10-28,78236.53402951073,72046.39363360517,84747.85086244761,77237.05287652792,69907.7578125
2024-10-29,78563.36485411355,71831.6796886412,85234.07315376411,77566.33405596427,72720.4921875
2024-10-30,79173.53799845879,72497.4192128364,85099.07885919801,77895.61523540049,72339.5390625
2024-10-31,79293.06413955055,72623.30836436713,85513.87702181673,78224.89641483682,70215.1875
2024-11-01,79613.26264555266,73162.25070924606,86404.38511419506,78554.17759427312,69482.46875
2024-11-02,79917.49451278031,73551.20576745526,86534.75697560693,78883.45877370934,69289.2734375
2024-11-03,80300.88414984834,74139.12249604223,86844.18895427954,79212.73995314579,68741.1171875
2024-11-04,80781.78026249608,74668.87486384257,87367.54324541742,79542.02113179943,67811.5078125
2024-11-05,80981.08450005073,74867.62262470702,87674.93837401639,79871.30231045306,69359.5625
2024-11-06,81463.3170675547,75327.53509731745,88006.78901182367,80200.58348910663,75639.078125
2024-11-07,81458.24893277953,74617.77534832111,88245.46143075606,80529.86466776032,75904.859375
2024-11-08,81660.85711242634,75378.99382532807,87924.19012816326,80859.1458464139,76545.4765625
2024-11-09,81857.95178275982,75319.60022106148,88581.01926477104,81188.42702506753,76778.8671875
2024-11-10,82147.79804443194,75593.88105904017,88337.44007923041,81517.70820372111,80474.1875
2024-11-11,82551.48544307567,75473.05328792971,89152.91839385382,81846.98938237478,88701.484375
2024-11-12,82692.176509622,76211.76952583782,89236.34468325465,82176.27056102836,87955.8125
2024-11-13,83136.10582475748,76354.53766242405,89443.87784035025,82505.55173968199,90584.1640625
2024-11-14,83114.16114179046,76906.03084349245,89419.81177456719,82834.83291833563,87250.4296875
2024-11-15,83321.80453491748,77042.29339354929,89826.35526841013,83164.11409698926,91066.0078125
2024-11-16,83545.68331957169,76390.8993405585,89731.03066399733,83493.39527564283,90558.4765625
2024-11-17,83883.25407153579,77702.58341555047,90626.939478697,83822.67645429647,89845.8515625
2024-11-18,84354.17282324929,77911.69163950461,90659.32372246233,84151.9576329501,90542.640625
2024-11-19,84579.58215828081,78459.88518448605,91291.52334443173,84481.23881160367,92343.7890625
2024-11-20,85123.16566014064,78887.26993516275,91756.06206312859,84810.51999025735,94339.4921875
2024-11-21,85212.79972540712,78587.43646421013,91681.57619083159,85139.80116891093,98504.7265625
2024-11-22,85540.55875017522,78686.07210242948,91700.56394504322,85469.08234756456,98997.6640625
2024-11-23,85889.42109965289,79551.54798883652,92118.956323092,85798.36352621819,97777.28125
2024-11-24,86352.99653726566,80048.43593911245,92694.35744831241,86127.64470487183,98013.8203125
2024-11-25,86947.02530232046,80134.87051494562,93442.7621079521,86456.9258835254,93102.296875
2024-11-26,87288.7765096852,80311.15802831276,93818.25055146597,86786.20706217909,91985.3203125
2024-11-27,87938.2132076862,81466.09906344797,94687.5490196912,87115.48824083267,95962.53125
2024-11-28,88119.75099926355,81853.13853136217,94115.38610470718,87444.7694194863,95652.46875
2024-11-29,88522.36323264126,82017.5930341207,94667.0833792992,87774.05059813993,97461.5234375
2024-11-30,88926.37735506028,82460.55624247999,95235.3690555118,88103.33177679355,96449.0546875
2024-12-01,89423.28055509669,82596.98985420316,95918.59770309922,88432.61295544713,97279.7890625
2024-12-02,90027.28266868793,83729.84287983898,96885.02048910048,88761.89413410076,95865.3046875
2024-12-03,90354.76220737437,84291.02074479447,95973.09624702501,89091.17531275439,96002.1640625
2024-12-04,90965.46147964413,84267.14514465978,97390.27475469687,89420.45649140797,98768.53125
2024-12-05,91084.25683293035,84900.20850398904,97722.59905962796,89749.73767006166,96593.5703125
2024-12-06,91401.25665716839,84432.18146258748,97632.59105700521,90079.01884871523,99920.7109375
2024-12-07,91698.57190032126,85721.37523936579,98470.32272591851,90408.30002736887,99923.3359375
2024-12-08,92070.07789573168,85445.9156935706,98032.92315623262,90737.5812060225,101236.015625
2024-12-09,92532.91664923495,85972.55703939123,98306.84939523328,91066.86238467613,97432.71875
2024-12-10,92706.86708265837,86290.49159279703,98773.52738079659,91396.14356332971,96675.4296875
2024-12-11,93155.45126209965,86724.66187308218,99671.30605422122,91725.42474198338,101173.03125
2024-12-12,93107.60505772063,86882.60199326042,99546.86192677963,92054.70592063696,100043.0
2024-12-13,93257.6685892043,86787.09470356017,99191.3397315177,92383.98709929059,101459.2578125
2024-12-14,93392.0441388343,86926.98248852135,99939.60219940665,92713.26827794417,101372.96875
2024-12-15,93608.84340031806,87463.05336874997,100280.58196806141,93042.54945659786,104298.6953125
2024-12-16,93929.27633094674,87270.3026483184,100643.39335610712,93371.83063525143,106029.71875
2024-12-17,93976.91218834402,88034.33815888608,100542.52204883013,93701.11181390501,106140.6015625
2024-12-18,94318.6837445802,87617.59159075865,100654.78774561417,94030.3929925587,100041.5390625
2024-12-19,94186.46588680164,87743.19034515387,100677.40882749627,94359.67417121227,97490.953125
2024-12-20,94276.98644336074,87293.04474022522,100384.70332707916,94688.95534986591,97755.9296875
2024-12-21,94378.41905681217,87644.96370747813,100932.83529844388,95018.23652851953,97224.7265625
2024-12-22,94589.98170808458,87748.41473952333,101245.09465353159,95347.51770717316,95104.9375
2024-12-23,94933.29444587152,88464.03481567751,101358.33193398494,95676.79888582673,94686.2421875
2024-12-24,95031.62770558753,88572.96632719108,101665.3262768823,96006.08006448043,98676.09375
2024-12-25,95450.91251018105,88741.56965419734,101591.16250734839,96335.3612431339,99299.1953125
2024-12-26,95010.24903689438,88579.91676487385,101463.11353399283,96253.54790676685,95795.515625
2024-12-27,94815.14325260153,88332.91450487547,101432.67377546796,96171.73457039979,94164.859375
2024-12-28,94650.87509808723,87572.4347058892,101109.62413586122,96089.9212340327,95163.9296875
2024-12-29,94613.26534086639,88591.77766139207,101241.87432181422,96008.10789766567,93530.2265625
2024-12-30,94720.12004396171,88417.01131180277,101521.5627944936,95926.2945612986,92643.2109375
2024-12-31,94590.57617989155,88225.84475765038,101290.53550644695,95844.48122493153,93429.203125
2025-01-01,94786.21704078582,88390.21404562912,100695.13911611153,95762.66788856447,94419.7578125
2025-01-02,94532.78560535947,87396.2978994983,100765.60751589402,95680.85455219742,96886.875
2025-01-03,94520.25003418236,87575.02030417552,100396.19072713553,95599.04121583035,98107.4296875
2025-01-04,94529.56693203731,88293.60010401822,100583.55156613419,95517.22787946327,98236.2265625
2025-01-05,94652.46140174466,87919.71689498777,100636.1108681871,95435.41454309624,98314.9609375
2025-01-06,94902.97259409315,88396.27378586642,101771.54455529251,95353.60120672916,102078.0859375
2025-01-07,94896.89115383434,88632.743146576,101004.96906489621,95271.7878703621,96922.703125
2025-01-08,95192.95487189222,88613.2097510801,101573.55971883683,95189.97453399503,95043.5234375
2025-01-09,95014.62869913952,88653.89892249984,102034.52246323353,95108.16119762798,92484.0390625
2025-01-10,95050.22167513416,89300.2315820884,101889.42443669026,95026.3478612609,94701.453125
2025-01-11,95079.68522055366,88618.83640521951,101627.26956834715,94944.53452489385,94566.59375
2025-01-12,95194.4110839738,88502.32992866806,101280.14627233987,94862.72118852679,94488.4375
2025-01-13,95408.7773856215,88751.26347113813,101878.02357951358,94780.90785215973,94516.5234375
2025-01-14,95339.56936975486,89029.80185712044,102022.17828611984,94699.09451579265,96534.046875
2025-01-15,95547.14184994894,88957.30813789822,102083.13421818022,94617.28117942561,100504.4921875
2025-01-16,95257.15061519426,88895.94339559562,101580.20432688514,94535.46784305853,99756.90625
2025-01-17,95160.60686502085,89120.69291031265,101652.39215697981,94453.65450669147,104462.0390625
2025-01-18,95040.60099255976,88227.52061665073,101498.93045911104,94371.84117032442,104408.0703125
2025-01-19,94992.01617525792,88152.34895273787,101721.74679628368,94290.02783395736,101089.609375
2025-01-20,95032.98261980094,88457.81536109454,101163.38114566656,94208.21449759029,102016.6640625
2025-01-21,94784.2016415017,88778.39906751456,100921.09283129175,94126.40116122321,106146.265625
2025-01-22,94810.00922221036,88668.3427438984,101227.43698312703,94044.58782485618,103653.0703125
2025-01-23,94340.00898998667,87864.03676796105,100844.32893078348,93962.7744884891,103960.171875
2025-01-24,94069.03130489349,87659.09694035904,100353.56594692271,93880.96115212204,104819.484375
2025-01-25,93783.76725451958,86771.60941295451,100222.98428552791,93799.14781575497,104714.6484375
2025-01-26,93582.40030473562,86766.45931137046,99689.55381876326,93717.33447938792,102682.5
2025-01-27,93485.98847810492,86670.10652032093,99929.20558237584,93635.52114302084,102087.6875
2025-01-28,93117.72795358273,87198.10981189538,99632.32136712177,93553.7078066538,101332.4765625
2025-01-29,93043.96908931682,87158.2419841836,99369.98325414202,93471.89447028673,103703.2109375
2025-01-30,92495.81578174749,86457.92384642156,98733.14033018144,93390.08113391967,104735.3046875
2025-01-31,92169.0654068468,85885.24565977296,98915.5132842589,93308.26779755259,102405.0234375
2025-02-01,91850.83829147389,85705.40034443981,98624.1329254143,93226.45446118555,100655.90625
2025-02-02,91639.21919108124,84751.90398036079,98360.5354751816,93144.64112481849,97688.9765625
2025-02-03,91554.66297867027,85226.84991875333,97753.71861055875,93062.82778845141,101405.421875
2025-02-04,91219.29439946113,84710.970887742,97236.64581747295,92981.01445208436,97871.8203125
2025-02-05,91197.97151921835,84337.33871961027,97328.208814545,92899.2011157173,96615.4453125
2025-02-06,90719.94211701668,84216.65101388174,97407.59359144034,92817.38777935023,96593.296875
2025-02-07,90478.84837101283,83711.87971063802,96822.55651317642,92735.57444298315,96529.0859375
2025-02-08,90259.42671283378,83931.9269883195,96896.6581046737,92653.76110661612,96482.453125
2025-02-09,90157.2231432897,83560.46674320355,96829.80351371916,92571.94777024904,96500.09375
2025-02-10,90190.07398561192,84095.16452288142,96132.11269341322,92490.13443388198,97437.5546875
2025-02-11,89977.47972328709,83239.0679965483,96798.27642579227,92408.32109751491,95747.4296875
2025-02-12,90081.73942882127,83577.7094392662,96552.0309216066,92326.50776114786,97885.859375
2025-02-13,89729.67305946322,83296.57669694496,96137.34242672956,92244.69442478078,96623.8671875
2025-02-14,89612.68519616069,83355.5658763559,96476.49020489269,92162.88108841369,97508.96875
2025-02-15,89513.51555035112,83091.00979949172,95764.51220785982,92081.06772225721,97580.3515625
2025-02-16,89525.99545051169,82688.64783306963,95697.76226313521,91999.25435610075,96175.03125
2025-02-17,89666.55907940456,83002.51288813376,96864.52544897441,91917.4409899443,95773.3828125
2025-02-18,89553.63684278708,83147.67161623492,96129.34919872008,91835.62762378782,95539.546875
2025-02-19,89748.79801594115,83223.25702387883,95876.5266283755,91753.81425763135,96635.609375
2025-02-20,89478.47011522426,82771.18890594823,96409.0733457237,91672.00089147488,98333.9375
2025-02-21,89433.9890532227,82843.85193618356,95658.6018364861,91590.18752531843,96125.546875
2025-02-22,89398.32623351875,83476.29490943576,96043.25820106069,91508.37415916195,96577.7578125
2025-02-23,89465.81273784227,83404.34631110553,95758.29073741882,91426.56079300548,96273.921875
2025-02-24,89653.61101315865,83004.30578297375,95978.73597076169,91344.74742684899,91418.171875
2025-02-25,89581.0626826346,83407.35727662504,96012.76473548611,91262.93406069254,88736.171875
2025-02-26,89810.78146743716,83681.15823646142,96302.08160696973,91181.12069453606,84347.0234375
2025-02-27,89570.32042308629,83217.25909327382,95419.61813215745,91099.3073283796,84704.2265625
2025-02-28,89552.1693720655,82778.65481742827,95876.56188775136,91017.49396222312,84373.0078125
2025-03-01,89540.43049041633,83527.449858569,95864.91119240581,90935.68059606667,86031.9140625
2025-03-02,89630.49392464815,83077.2104535671,96226.52877728661,90853.86722991019,94248.3515625
2025-03-03,89840.46543844389,83098.73198254309,96843.99976709193,90772.05386375372,86065.671875
2025-03-04,89790.47612472427,83678.52796455497,96184.21497790366,90690.24049759726,87222.1953125
2025-03-05,90043.7443589149,83797.92104303837,96290.33222179092,90608.4271314408,90623.5625
2025-03-06,89828.22012852212,83698.31392673748,96165.57405096959,90526.61376528432,89961.7265625
2025-03-07,89836.56826823657,83593.65850298478,96145.84857652702,90444.80039912784,86742.671875
2025-03-08,89852.838904882,83545.79806102312,96588.7880711544,90362.98703297137,86154.59375
2025-03-09,89972.14702693291,83464.72516386342,96375.96502039036,90281.17366681491,80601.0390625
2025-03-10,90212.11291071262,83643.70627958371,96563.36666500449,90199.36030065845,78532.0
2025-03-11,90192.19287795114,83567.44493915176,96207.908473136,90117.54693450197,82862.2109375
2025-03-12,90474.76972747267,83858.83124412465,96777.22051352948,90035.7335683455,83722.359375
2025-03-13,90286.83190079106,83942.26543756163,96440.86226772767,89953.92020218902,81066.703125
2025-03-14,90319.99663046616,83908.51642195771,96796.42458232156,89872.10683603257,83969.1015625
2025-03-15,90357.22393372198,83535.9842383525,96229.1109691869,89790.2934698761,84343.109375
2025-03-16,90492.54181112461,84097.19065223496,96993.15603924984,89708.48010371962,82579.6875
2025-03-17,90742.53276594273,84501.41424429005,98221.96245970282,89626.66673756314,84075.6875
2025-03-18,90725.7094940728,84531.68395424752,97274.16736341029,89544.85337140669,82718.5
2025-03-19,91003.64750731882,84982.89354844423,97734.54552887371,89463.04000525021,86854.2265625
2025-03-20,90802.70226595635,84232.73520228096,97261.75226771545,89381.22663909374,84167.1953125
2025-03-21,90814.06472978857,84257.92425854417,97164.69677363356,89299.41327293728,84043.2421875
2025-03-22,90820.50103791247,84438.1729563195,97578.2848734132,89217.59990678082,83832.484375
2025-03-23,90916.09574892763,84194.04951266613,97094.80504672548,89135.78654062435,86054.375
2025-03-24,91117.74808309719,84744.66109709398,97435.7115049271,89053.97317446787,87498.9140625
2025-03-25,91044.54861747054,84395.74406321034,97306.46496616818,88972.1598083114,87471.703125
2025-03-26,91258.90408562278,85068.66225477247,97512.01495795278,88890.34644215493,86900.8828125
2025-03-27,90988.2380378241,84443.66443471615,97186.71142221201,88808.53307599846,87177.1015625
2025-03-28,90925.02173560888,84650.45433371577,97434.2459808893,88726.71970984199,84353.1484375
2025-03-29,90853.48172546487,84744.07141176832,96849.99762620991,88644.90634368552,82597.5859375
2025-03-30,90869.30450381285,84210.15908917994,96933.05549540819,88563.09297752906,82334.5234375
2025-03-31,90991.08890960313,84374.19764222394,97270.51063062757,88481.27961137259,82548.9140625
2025-04-01,90839.67506626707,83960.62333450276,97027.90096158364,88399.46624521611,85169.171875
2025-04-02,90979.21902738608,84497.78217211792,97421.91979635408,88317.65287905965,82485.7109375
2025-04-03,90638.84246839037,83974.29783714793,96612.48534061092,88235.83951290319,83102.828125
2025-04-04,90512.61341768605,83952.48975651091,96835.65380545532,88154.0261467467,83843.8046875
2025-04-05,90386.20607248938,83882.90114089994,96607.27483061924,88072.21278059024,83504.796875
2025-04-06,90356.56164186457,83792.11604329161,96363.0969604025,87990.39941443376,78214.484375
2025-04-07,90443.3022643618,83902.10594830905,97043.95917875676,87908.58604827742,79235.3359375
2025-04-08,90643.24801909734,84126.78497738429,96697.5456837294,88201.99263275084,76271.953125
2025-04-09,91145.80747328479,84498.78072739918,97141.32380815195,88495.39921722421,82573.953125
2025-04-10,91180.27141817768,84843.46700117354,97753.52347743472,88788.80580169769,79626.140625
2025-04-11,91440.56681941604,84966.12719922054,98065.44379296212,89082.21238617106,83404.8359375
2025-04-12,91711.91903669671,85136.19647780801,98011.8311358896,89375.61897064449,85287.109375
2025-04-13,92090.52426996424,86089.80752293824,98399.53797884191,89669.02555511786,83684.9765625
2025-04-14,92594.98395391337,85928.6441000715,99252.92892066136,89962.43213959128,84542.390625
2025-04-15,92845.630562106,86003.02103784586,99518.02203936368,90255.83872406466,83668.9921875
2025-04-16,93405.61414703034,87019.67243003324,99552.03742262407,90549.24530853808,84033.8671875
2025-04-17,93502.57865588425,87162.30878085978,100152.2935951346,90842.65189301145,84895.75
2025-04-18,93828.68324678924,87634.36865175527,100341.32704500719,91136.05847748488,84450.8046875
2025-04-19,94167.31543872286,87792.09873667588,101058.64229718581,91429.46506195825,85063.4140625
2025-04-20,94612.81641967635,87571.44935299351,101302.51188703813,91722.87164643162,85174.3046875
2025-04-21,95181.96858643486,88366.38888192612,101801.87721132499,92016.27823090504,87518.90625
2025-04-22,95493.37311580972,89349.85408134601,102166.72461947102,92309.68481537842,93441.890625
2025-04-23,96108.58527176594,89642.97754310674,102797.45624096453,92603.09139985184,93699.109375
2025-04-24,96253.83495737246,90421.6105806384,102700.09118754117,92896.49798432527,93943.796875
2025-04-25,96620.08634539391,89925.3026120918,103258.00246145244,93189.9045687987,94720.5
2025-04-26,96989.78221445528,90925.90616584609,103612.2705793435,93483.31115327206,94646.9296875
2025-04-27,97456.59233252995,91051.91865361002,104327.90587722693,93776.7177377455,93754.84375
2025-04-28,98036.91523404256,91564.37849839698,104774.78110173356,94070.12432221886,94978.75
2025-04-29,98349.26074321153,91995.79587657671,104740.89136176721,94363.5309066923,94284.7890625
